"Iron_effect_in_EXP_G_D.LogFC" "Iron_effect_in_EXP_G.LogFC" "Iron_effect_in_EXP_G_L.LogFC" "Iron_effect_in_EXP_L.LogFC" "Iron_effect_in_STAT_G_D.LogFC" "Iron_effect_in_STAT_G.LogFC" "Iron_effect_in_STAT_G_L.LogFC" "Iron_effect_in_STAT_L.LogFC" "Iron_effect_in_EXP_G_D.BH" "Iron_effect_in_EXP_G.BH" "Iron_effect_in_EXP_G_L.BH" "Iron_effect_in_EXP_L.BH" "Iron_effect_in_STAT_G_D.BH" "Iron_effect_in_STAT_G.BH" "Iron_effect_in_STAT_G_L.BH" "Iron_effect_in_STAT_L.BH"
"Rv3358" -4.34568601925465e-05 2.81429987815845e-05 -0.000170418757733187 -4.95249566091366e-06 0.755877376542795 0.109231394144311 0.65026107619864 0.000667770236179306 0.999652421664065 0.99978373860597 0.999897569248579 0.998493520944799 0.00122553838434404 0.767256886410479 0.018609611886255 0.99891276136006
"Rv3359" -0.000131744342103705 0.000326650503397096 -1.14240335896397e-09 -0.000548297046696466 0.187920498437567 -0.159224562292853 0.0491594853701286 0.0206366354329029 0.999652421664065 0.99978373860597 0.999996373516364 0.998493520944799 0.207863058525957 0.500885187439082 0.767333148849838 0.804335490519495
"Rv3360" 0.000256674156723796 -9.82623833749266e-07 0.0003448518140076 -0.000375840401530387 -0.169051606355118 -0.10678550850182 -0.204400202399422 0.0101881953483739 0.999652421664065 0.99978373860597 0.999897569248579 0.998493520944799 0.318337254588477 0.667207513830159 0.224783278625965 0.946971738430252
"Rv3361c" 0.000447174240697435 0.000324755392013984 0.000426738426481228 -0.000161300047319926 -0.243903938211193 -0.267094465522572 0.263459829132519 0.00712110305914707 0.999652421664065 0.99978373860597 0.999897569248579 0.998493520944799 0.147353332800694 0.37035829612622 0.163159479298757 0.971302842460465
"Rv3362c" 0.000583487001069587 0.000793101348849419 -1.53244840386804e-05 -0.000200154808436623 0.006463550335801 -0.00990607211927404 0.287016957087514 -0.00330375447889992 0.999652421664065 0.99978373860597 0.999897569248579 0.998493520944799 0.968406821497212 0.975492899720804 0.0592672476483071 0.990751463179821
"Rv3363c" 0.000150626092065464 0.000281756619522744 -9.61231024295878e-05 -0.000139309335989566 -0.124926577107789 -0.738338104073784 0.215714348170689 -0.0280487829222373 0.999652421664065 0.99978373860597 0.999897569248579 0.998493520944799 0.535031013313329 0.0324422543449734 0.29793465726232 0.729278931116587
"Rv3364c" 7.35498570292406e-05 -2.18234857437233e-05 -0.000611382338135205 7.70579125476132e-05 -0.40547748113324 -0.281209991301724 0.313731947297932 -0.0178492578689594 0.999652421664065 0.99978373860597 0.999897569248579 0.998493520944799 0.0555632862029087 0.364719212220849 0.163956876662512 0.882019752075337
"Rv3365c" -3.95628045884757e-06 -0.000117852043540165 -8.15740258036353e-05 -0.00035104750668117 -0.304835644281978 -0.182393198351529 0.441778965800734 0.00635314729581967 0.999652421664065 0.99978373860597 0.999897569248579 0.998493520944799 0.0882785250297179 0.382121993064707 0.0143339572561794 0.975594277746999
"Rv3366" 0.000179086408524584 2.11869094137041e-05 9.8681864764751e-05 -0.000466145954480251 -0.451254686324574 -0.106814764529097 0.915965268388721 0.00605267261887751 0.999652421664065 0.99978373860597 0.999897569248579 0.998493520944799 0.0181201536930253 0.749103556153195 2.77540113497445e-06 0.983915096651202
"Rv3367" -0.000102856717033246 -0.000248085751383552 -0.00019395796021621 0.00323389029160845 -0.109616573948507 -0.221877257520585 -0.312722619135012 -0.0109234400401229 0.999652421664065 0.99978373860597 0.999897569248579 0.998493520944799 0.645986581075767 0.398470445326577 0.185961085410141 0.949685686448746
"Rv3368c" 1.55761081433019e-06 -0.000265845444514476 -0.00049284222509049 -0.000990636902397012 -0.0691139107991001 0.13250034239176 0.054138886959218 -0.0117658484907553 0.999652421664065 0.99978373860597 0.999897569248579 0.998493520944799 0.707096836049875 0.658855687204572 0.787211147787073 0.929137660038
"Rv3369" 9.5255037432546e-05 -0.000123425974241437 -0.00020435431190924 0.000144137583348971 0.168386111263517 0.21558766209909 0.425419644465716 -0.00991493369859527 0.999652421664065 0.99978373860597 0.999897569248579 0.998493520944799 0.238905165307473 0.380368687257188 0.00220486379657011 0.942030525123758
"Rv3370c" -0.000234182025386588 -0.00023885668163695 -0.000524505725085587 0.000159681628005176 0.244892058997635 0.897233514793378 0.593322285089113 -0.0030686430958223 0.999652421664065 0.99978373860597 0.999897569248579 0.998493520944799 0.214354850442419 1.22785620110826e-05 0.00238911048348377 0.993657187978439
"Rv3371" -0.000199922812921627 0.000207065069761456 -0.000118470253372899 -0.000407783557793897 0.46202666713174 -0.0735907697420863 2.31419964151625 -0.00151118018331245 0.999652421664065 0.99978373860597 0.999897569248579 0.998493520944799 0.00166741479378079 0.692090453854232 1.6445678191616e-54 0.99375102884922
"Rv3372" -5.83881731356292e-05 -0.000130398403482201 -0.000416201216472158 -0.000302394596377398 -0.265019981765139 -0.0684795623102979 1.85932977700305 -0.003008890248344 0.999652421664065 0.99978373860597 0.999897569248579 0.998493520944799 0.212568258301445 0.8042797409545 1.08588831454903e-15 0.99375102884922
"Rv3373" -1.29086075069615e-06 -0.000655381218961367 -0.000182951235980098 0.00130594566521509 -0.246445632748826 0.490306138098732 0.884249525777286 -0.00320828288675539 0.999652421664065 0.99978373860597 0.999897569248579 0.998493520944799 0.107352800376843 0.0271086677170424 2.63930029203729e-09 0.993657187978439
"Rv3374" -0.000137036305404616 -0.000659975309068445 -0.000170966773297603 -0.000259226065244178 -0.554523888061584 0.0782354889827963 0.209999511675925 0.0114052292651568 0.999652421664065 0.99978373860597 0.999897569248579 0.998493520944799 0.0320174305883814 0.832834799928775 0.435158154979127 0.951719760597452
"Rv3375" -4.98444682877003e-06 -0.000389130367872113 -3.85541159230171e-05 -0.000729833033592255 -0.677907063364089 -0.0120277615639427 0.0900370533380703 0.00687482561163446 0.999652421664065 0.99978373860597 0.999897569248579 0.998493520944799 3.80032679091697e-05 0.975088148230127 0.65755699922995 0.974753685258495
"Rv3376" -7.91149154694661e-05 0.000266366561778689 0.000154217294744208 4.09319763111969e-05 -0.472638528683057 -0.748838238632416 -1.20339410335323 -0.00922320494199608 0.999652421664065 0.99978373860597 0.999897569248579 0.998493520944799 0.00127144496548028 0.000179354857177932 1.17658828477867e-12 0.946139306557062
"Rv3377c" 0.000404515275171868 0.000256881265697505 0.000199685495700972 -0.000427549415666435 -0.308277974156073 -0.743107733270484 -0.745590178144934 0.00195637391012496 0.999652421664065 0.99978373860597 0.999897569248579 0.998493520944799 0.0103264974768029 5.22681852988058e-05 6.26930648801646e-07 0.99375102884922
"Rv3378c" -0.000260126869659416 -0.000390212736781501 0.000113595435490012 -4.10726057776375e-05 -0.247012443569737 0.0871634784148946 -0.323179089379353 0.00237858959082952 0.999652421664065 0.99978373860597 0.999897569248579 0.998493520944799 0.158525456867229 0.797222033539558 0.188538925113758 0.99375102884922
"Rv3379c" 0.000129000776378407 6.91168889754314e-05 0.000159651081294339 -7.56815869902605e-05 0.0383793290295682 -0.628357600212855 -0.703469760850518 0.00542302881432276 0.999652421664065 0.99978373860597 0.999897569248579 0.998493520944799 0.845594700510294 0.0448976676924729 0.000753676456346447 0.983915096651202
"Rv3382c" 0.000120079239761823 0.000294543224445516 0.000610432114038216 0.000141787951396568 0.200909919475445 0.0969421192842764 0.0457264186159366 -0.000372595127533165 0.999652421664065 0.99978373860597 0.999897569248579 0.998493520944799 0.272208946610016 0.677646300113325 0.833898256860234 0.999854649905164
"Rv3383c" 0.000174948678409742 0.000172411974792564 0.000994856167867946 0.000684476415086889 0.0677576410941426 0.35884345034654 0.31904888290652 0.00251705397313215 0.999652421664065 0.99978373860597 0.999897569248579 0.998493520944799 0.751075331428956 0.0890231354954056 0.100017224982743 0.99375102884922
"Rv3384c" -0.000122175182329478 0.000177976696102876 3.51418708704021e-05 0.000100647844166792 0.261903867001388 -0.29888706935853 0.224324710711824 0.00294136130784878 0.999652421664065 0.99978373860597 0.999897569248579 0.998493520944799 0.124961173530324 0.13531882154799 0.19863036529315 0.99375102884922
"Rv3385c" -0.000211085023698312 7.42852216948505e-05 -0.000551414568196273 0.000396661853997261 -0.045858650090195 -0.0928008583698101 0.179427867059973 -0.000574082722557843 0.999652421664065 0.99978373860597 0.999897569248579 0.998493520944799 0.814220434397822 0.686730711849317 0.29121040263591 0.99891276136006
"Rv3386" -0.000225761017827288 -0.000133528478836814 -0.0001399929135377 -0.000170376306597761 -0.215470841601565 -0.121955478881867 -0.0375807915232308 -0.216586633609745 0.999652421664065 0.99978373860597 0.999897569248579 0.998493520944799 0.250346258865812 0.7321412780939 0.897977274789871 0.106223080871295
"Rv3387" -0.000249313919228188 -0.000231569391931417 6.33455480261616e-06 1.82107726277323e-06 -0.434589179269555 -0.777950516663219 -0.0657948193485608 -0.0242199833321855 0.999652421664065 0.99978373860597 0.999897569248579 0.998493520944799 0.0206413724795271 0.0227957262356823 0.806512450586499 0.794782109187197
"Rv3388" -1.9337322175856e-05 -8.2151487081184e-05 -0.0006960383528676 0.0047904348019472 -0.566440360407213 0.0602911205261947 0.326625568327052 0.0214512398118018 0.999652421664065 0.99978373860597 0.999897569248579 0.998493520944799 0.0438917643808959 0.874446471554122 0.312453777224778 0.86855754754924
"Rv3389c" 0.000220446022660391 -0.000435078002620449 -0.000662947422220983 0.00338769196105917 -0.340540120565397 -0.379270498801927 0.219864210248073 -0.0203932430878525 0.999652421664065 0.99978373860597 0.999897569248579 0.998493520944799 0.0243950842731094 0.0590634977293208 0.163250824302841 0.810058251543929
"Rv3390" -0.000603648596358958 -0.00047851190153305 0.000157056758816906 5.79302542963455e-05 -0.10592494135684 0.333198241953779 0.308582556185365 -0.030042726396758 0.999652421664065 0.99978373860597 0.999897569248579 0.998493520944799 0.390066055897141 0.0263881865924966 0.00537245880588362 0.61746216492112
"Rv3391" -0.000128457141195916 -8.28965022980058e-05 -5.8965897582528e-05 -3.76565035547973e-05 0.22071665997991 0.472695024386707 0.833249283205206 0.0290234416109731 0.999652421664065 0.99978373860597 0.999897569248579 0.998493520944799 0.215910457347984 0.0163665310605224 1.88837647759133e-06 0.722401217211777
"Rv3392c" -3.87405677749008e-06 0.000286081591624295 5.91625480034674e-05 -0.000364797641993922 -0.459725989033806 -0.396114246952915 -0.219129491532818 -0.00459936799710519 0.999652421664065 0.99978373860597 0.999897569248579 0.998493520944799 0.000181657152051496 0.0539322085361356 0.166843408022845 0.981445249507892
"Rv3393" -0.00048824787998131 -0.000375313092036182 -0.000726212128719192 -0.00122135849930879 -0.908272150078208 -0.664981962034511 -0.770100755915048 -0.00134019994292064 0.999652421664065 0.99978373860597 0.999897569248579 0.998493520944799 1.92762082844408e-13 0.00233616239232848 1.35983239511581e-09 0.99375102884922
"Rv3394c" -5.99968249657251e-05 -0.000221731833543826 -0.00176429060808242 0.000996077933763562 -0.226464377494615 0.523691615334742 0.159686290973409 -0.000188641828397849 0.999652421664065 0.99978373860597 0.999897569248579 0.998493520944799 0.339652580989791 0.0715176580336091 0.546050737834956 0.999854649905164
"Rv3395A" 0.000255290953440832 0.000566511634350744 8.57152144055836e-05 0.000109763910113106 -0.309109466080168 -0.221238552264963 -0.298415669162122 -0.0268925049437568 0.999652421664065 0.99978373860597 0.999897569248579 0.998493520944799 0.0434498994942704 0.386540848700494 0.0615107295716206 0.747757066200262
"Rv3395c" -7.39942425297381e-05 -0.000175447871185809 -0.000153726057955738 0.018465397465846 -0.0338154774209082 0.35029024662179 0.320856787759997 -0.0307584880414673 0.999652421664065 0.99978373860597 0.999897569248579 0.612758638441777 0.896013992574021 0.205219748851797 0.177958973862417 0.731659510205818
"Rv3396c" -0.000252848082616221 -0.000458835767667814 -0.000133897509968423 0.000263586311201064 -0.85687962332388 -1.32260855055565 -1.23232211972603 -0.12771940833459 0.999652421664065 0.99978373860597 0.999897569248579 0.998493520944799 5.32493206158538e-24 3.23357229931145e-23 1.38079259315226e-44 0.155893004509827
"Rv3397c" 4.83712026366081e-05 0.000291796861748525 0.000472289507624969 -0.00045537682245439 -0.186403754855056 -0.790694578719183 -0.85775789631658 0.0354227660808447 0.999652421664065 0.99978373860597 0.999897569248579 0.998493520944799 0.353689136920927 0.0237809947517753 0.000412585259855607 0.660537178598994
"Rv3398c" -0.000285105783361938 8.48706718005908e-05 0.000483760369869564 -0.000569111751103467 -0.469804510805006 -1.13417517942627 -0.622068911682776 0.00618537030164483 0.999652421664065 0.99978373860597 0.999897569248579 0.998493520944799 0.0151735398998559 0.00320322339845111 0.0138915111491519 0.983915096651202
"Rv3399" -0.000114202028794605 -0.000229683705293926 3.85294859391092e-05 2.74818026076594e-05 -0.308878816170199 -0.0574960139959034 -0.836453148508259 0.0734133037392349 0.999652421664065 0.99978373860597 0.999897569248579 0.998493520944799 0.0623762990128991 0.865133840029781 5.06241766783396e-05 0.387663706712964
"Rv3400" -0.000632977005462785 5.46551303403055e-06 -0.000151699466549817 9.18946476598829e-05 -0.0601702858073677 -1.38339511252508 -1.18443400550819 -0.00284877810523315 0.999652421664065 0.99978373860597 0.999897569248579 0.998493520944799 0.623235273252917 1.56307251853856e-15 3.03093153249043e-27 0.993434606278659
"Rv3401" -0.00010073630998636 -0.000311614734381763 -0.000220576196910054 -0.000926182207639135 0.44978897764771 0.437346254738901 1.06877875650335 1.15758465541861 0.999652421664065 0.99978373860597 0.999897569248579 0.998493520944799 0.00089382814163672 0.0062392516563253 3.07689762255571e-15 8.59276561218855e-16
"Rv3402c" 0.000149992722599887 0.000827535973842677 0.337629504947342 3.21876086494337e-05 5.51382548955615 4.94652760627862 5.12668744709793 4.6307996271934 0.999652421664065 0.99978373860597 0.0547358325819935 0.998493520944799 1.32233894830762e-115 2.79433926095944e-78 2.96057277145883e-100 3.08984949128445e-81
"Rv3403c" 0.000162557200674614 3.89331401398092e-05 0.000242104588396357 7.32650726484191e-05 3.57351041724746 4.3571714200128 3.64335779479796 2.81492445796303 0.999652421664065 0.99978373860597 0.999897569248579 0.998493520944799 1.87106180234742e-76 1.9603396218573e-98 8.50675125477072e-80 1.50652798434253e-45
"Rv3404c" -0.00039818729117354 -3.52860385561063e-06 0.000124091851573751 -0.000285789746024369 0.302977949964495 0.519442320076715 0.14658448525989 0.0138513252543621 0.999652421664065 0.99978373860597 0.999897569248579 0.998493520944799 0.0157993111876241 0.000661409577660597 0.275727897392504 0.877485419008792
"Rv3405c" 4.19758870410843e-05 4.15272847254692e-05 -4.48379256897037e-06 -0.000220859348760542 0.337441895586698 0.624676832825978 0.707276597957048 0.0318720991666 0.999652421664065 0.99978373860597 0.999897569248579 0.998493520944799 0.0174581182204433 0.00058074028949863 1.9130621289409e-07 0.676933020120631
"Rv3406" 0.000132316112350183 1.58539439451897e-05 -1.97147925678669e-05 0.000226135112287662 0.913281395453233 1.40207443124327 1.67404637793556 -0.0508122802330311 0.999652421664065 0.99978373860597 0.999897569248579 0.998493520944799 3.65439437340752e-08 2.58714140926202e-09 3.23988678080654e-22 0.507422496890412
"Rv3407" 0.000106582757715238 3.46676108608794e-05 -0.00027180733917229 -0.000607145944304498 0.22661892283761 0.106985057528387 -0.312770481019251 -0.153900172367404 0.999652421664065 0.99978373860597 0.999897569248579 0.998493520944799 0.0544670414409549 0.446173782789614 0.00718735561839908 0.12773161194529
"Rv3408" 0.000303746762079088 -4.09893119458586e-06 6.88051056922495e-05 -0.00368595571824776 0.106839975866523 -0.193492402075439 -0.419197257935149 -0.28036720833893 0.999652421664065 0.99978373860597 0.999897569248579 0.918714174145467 0.356320711811279 0.0981085712757298 4.89537762295072e-05 0.00982743016700799
"Rv3409c" 6.44497117312711e-05 0.000264338429472809 0.00015066215976967 -0.00145371469444216 0.150499933225961 -0.204324531399795 -0.515601194560779 -0.0563738964503044 0.999652421664065 0.99978373860597 0.999897569248579 0.998493520944799 0.129227928394858 0.0427533171425342 1.03941018281921e-08 0.387663706712964
"Rv3410c" -1.72265590089485e-05 -0.000112474591722981 -0.000150433934807159 -0.000137787857596573 0.328872351651921 -0.476884131664315 -0.435911481158594 -0.0360498759263219 0.999652421664065 0.99978373860597 0.999897569248579 0.998493520944799 0.0342493693359328 0.00516272478218672 0.00529958670187032 0.623967017683175
"Rv3411c" 7.72480519957952e-05 -8.36350107653315e-05 1.02291222362239e-05 0.000145577627315556 0.19418575400732 -0.117883639489641 -0.10276270901844 -0.0516798179027387 0.999652421664065 0.99978373860597 0.999897569248579 0.998493520944799 0.114285150646909 0.392278704559462 0.425969975162046 0.453404794495358
