"G_D_with" "G_with" "G_L_with" "L_with" "G_D_without" "G_without" "G_L_without" "L_without" "G_D_with.BH" "G_with.BH" "G_L_with.BH" "L_with.BH" "G_D_without.BH" "G_without.BH" "G_L_without.BH" "L_without.BH"
"Rv0078" 0.493603826340143 1.36478530274775 1.24749997549397 -0.142414897132007 0.809956662664905 0.647391986604318 1.4156147249051 -0.28205334688169 0.00237888351219149 7.94217268520617e-14 3.08108142074234e-15 0.461417888224887 7.52965926558242e-07 0.00186390021704272 3.6452243511278e-19 0.144834958599662
"Rv0078A" 1.14225090072244 1.3692518461733 2.06683574931529 1.00325717049551 1.59308337961472 1.16622657086749 1.94425450278189 0.954338286962471 5.00173533790239e-14 2.52474115579082e-18 8.61785165138353e-42 7.74589793670023e-11 9.03433360261747e-26 2.4425406919504e-13 3.62252724968468e-37 6.33516153063835e-10
"Rv0078B" 0.951070638666089 0.740663191804173 2.53120488929087 0.712925117321847 1.10872022260473 0.705128227424771 2.25691282486867 0.422844500262107 1.18720867059102e-07 0.000300411448647405 7.54685667216644e-43 0.000210427247295675 1.14856831655357e-09 0.000955952951779268 3.18440222469066e-34 0.0266797569780619
"Rv0079" 4.72662781291563 3.2576696524175 3.03380060077802 1.96327297039071 6.53387772938344 4.85072025887604 3.26817685364654 2.12461971329136 1.61324391820391e-15 1.86992201705394e-09 1.29575138420777e-08 9.99870151184744e-05 1.12677642884093e-27 9.37747139562214e-17 3.17825728314415e-09 3.97549688076958e-05
"Rv0080" 5.67617637950372 3.79163375076915 3.33729547926602 2.61042033780126 8.12381400286152 4.40454899233005 3.7408470038768 2.92726807176815 1.06917889945607e-35 1.18693691567328e-18 2.38298721156508e-15 3.38194902245311e-10 1.38397274391205e-69 9.16840934187986e-24 3.15579803739528e-18 5.0413991061338e-12
"Rv0081" 3.48454449503922 2.69063862359378 2.668005809408 2.15761027605497 4.39972292633278 3.24010209232742 3.35739270575351 2.72386481896962 2.80353751058795e-53 5.12921824367942e-34 5.71668393691089e-34 3.42111166702273e-21 1.10895729959561e-83 4.0077489671302e-48 8.92648856010345e-53 4.38098743658062e-33
"Rv0082" 2.26992334944378 2.5271206355591 2.32549693176247 1.81699038204337 2.79693473523997 3.55916335362368 3.05123022347827 2.0296157777473 1.60469522490166e-26 8.59600217607691e-33 3.16194153816414e-28 1.04711544723729e-16 8.59023516864832e-39 3.97144256505984e-63 3.74948996247181e-47 8.51826155222691e-21
"Rv0083" 1.59289280479488 2.01378609865504 1.79180069916696 1.04884035976353 2.07764414993038 3.0410043059593 2.67817820735293 1.35849384274925 1.74520650816556e-11 5.9103047735002e-17 6.1947759813359e-14 1.37908326500056e-05 4.46211687945447e-18 2.5864954991321e-36 7.27388146631129e-29 1.58989859004343e-08
"Rv0084" 1.17302214028361 1.80927469411804 0.793389310954512 1.23794168126405 1.39657369089099 2.80185825313695 1.34406252580724 1.5544429032407 9.19552393272534e-09 3.14491695433679e-18 0.000126609490164645 2.23536874130762e-09 1.12089989449835e-11 1.51769335165274e-41 6.89009034716823e-11 5.09630382546156e-14
"Rv0085" 0.965515661402262 1.52281990960373 0.667867572707345 0.7225874175798 1.35693447365306 2.56038489187884 1.17256426445401 0.872930019352325 0.000258380846157896 2.57391493876394e-08 0.0138353198646598 0.00794197200053351 4.1649921492419e-07 7.42863788688615e-21 1.49372202230681e-05 0.00125598058303842
"Rv0086" 0.627029856484353 1.25707288593534 0.561111774846802 0.522054526942214 1.00772268827515 2.31244337996563 0.843967827000717 1.01140502020186 0.00437461518464344 1.93013567184021e-08 0.0120406405882032 0.0201145531154968 4.89300437937016e-06 3.24407871899326e-25 0.000150490365176943 4.67742687964844e-06
"Rv0087" 0.938792729275371 1.11829628161412 0.490038635094791 1.03635100334585 1.36068540320259 1.98461811635267 0.566776765993594 1.50584662418412 2.0943044466124e-06 1.00247954736229e-07 0.0156617258843883 2.85294585896372e-07 7.54063891108873e-12 1.06847595948542e-21 0.00531813853975631 6.6782984828864e-14
"Rv0088" 1.40781973227852 0.526299129525964 -0.425011490062097 2.44669391534532 1.49458830967263 0.795114997973234 -0.90596216587653 2.30131934068435 1.71277622469843e-11 0.0165929022981193 0.0510886495214947 4.97789985809584e-31 1.40786633136292e-12 0.00030628910931077 2.91849572434455e-05 1.2970880886071e-27
"Rv0089" 1.71584952016973 1.66380566893758 0.54733212626615 2.59018836423827 1.62129601078363 1.89120500915507 0.0244431404272203 2.23072132325564 2.11528973945569e-23 5.24832090191199e-19 0.00181875304351696 6.07190824906828e-51 2.05668907695233e-20 5.86420420217904e-23 0.900180146689888 2.98383343725702e-38
"Rv0090" 1.14747434612639 1.21276868245474 1.4317471981564 2.31560518474616 1.13133444441656 1.63977536813933 0.778671823176449 1.71462773500266 6.03914699674081e-09 2.78389453831766e-06 6.71791267362702e-14 6.44179480748444e-30 2.79548915917701e-08 2.59600948398168e-10 0.000162542857387332 1.7334890664866e-17
"Rv0091" 0.776011597448674 0.243014830787182 -0.0489994519379817 1.00682710451125 0.826437703484939 0.405541754450729 0.328979196546946 1.04987840141442 0.000179901783690256 0.379194793633748 0.822983970321448 6.52793677238045e-06 0.000148280801892302 0.155985465859182 0.113378238681934 2.79099756765616e-06
"Rv0092" -0.127511881628258 1.09433990770986 -0.130960464427598 -0.152951175203818 0.228248867926052 -0.105648710331475 -0.4884028503418 -0.131779743778386 0.306834749826981 1.50026625861716e-17 0.302477552504107 0.247677112321349 0.0700826534280974 0.483782532178845 0.000107675036087638 0.320004237248426
"Rv0093c" -0.293977063101795 1.04278339320343 0.433806753086597 -0.30847352323442 0.212478887935255 1.53260718231883 0.295865098931091 -0.185837095318538 0.0433472156194302 6.64801910232582e-11 0.00292954535353655 0.0534131700007929 0.152507216181606 3.46333155283398e-22 0.0458319623133166 0.248206370491438
"Rv0094c" 0.033521450409674 -0.148392954357388 0.468678318095522 0.686594951656999 0.725641430514129 0.966708745453667 2.05506839094766 0.660014825133007 0.79201349152238 0.380775107045013 0.000344554379240776 2.1905862855611e-07 5.73725496795288e-09 7.31719235434768e-11 3.01394030590934e-63 3.74573427520955e-07
"Rv0095c" -0.286192891795662 0.78726388620373 0.893976466636564 0.348524698116287 0.608386429204506 2.65799360942512 4.23925607168672 0.344881925565235 0.219104876612595 0.0407034450079716 0.00164227509859304 0.31885907311449 0.0065895414325896 1.03737268413545e-19 1.65743025537284e-72 0.276249257211706
"Rv0096" 1.47606131169098 -1.09054210423195 -0.0155013006371287 -0.692312137070267 0.953807092592687 -1.38945781441828 -0.583239689135599 -1.05907272202553 6.34823735024465e-07 0.0111098342867224 0.963411058844932 0.0408897598232597 0.00197193722343237 0.0122629880394202 0.0809469602520824 0.00283315145996059
"Rv0097" 0.559157262409377 -0.886983702501957 -0.879187666429673 -0.488670688765036 -0.0111827351043006 -0.511088134941405 -1.08241068647976 -0.17331859268331 0.0272056924260375 0.00209037730230842 0.000886909953007406 0.0659511318371483 0.969046327615974 0.0908092617947843 6.53510590486242e-05 0.526534364621844
"Rv0098" 0.225993302829675 -0.929047974939327 -0.424421014939893 -0.477818809075459 -0.323037350112759 -0.699370173876298 -1.52360553088242 -0.0848403720687219 0.407369076179567 0.00534838292225043 0.144285067804276 0.100776569532143 0.254464798058991 0.0524026800014651 1.00402820473728e-06 0.780988062306849
"Rv0099" 0.320600725810877 -0.353440466897984 -0.206316422130106 -0.474712807617805 -0.176064723443645 -0.752938104704273 -1.63281722505966 -0.425422242544753 0.165385943880692 0.149503006380612 0.387975962046046 0.0453948845770044 0.458601143531423 0.0034396995882251 9.7087463003603e-12 0.0737789242521902
"Rv0100" 1.81117763546113 2.26379103907549 1.4633469688068 1.47716298070077 1.55179179974043 1.43405799105732 0.232605386259888 1.14657163492633 1.82865434025445e-16 6.59514891264989e-18 4.90261932305234e-10 8.37613094529022e-10 5.10484733988948e-11 5.39554156425004e-06 0.423072021425177 6.09399740382997e-06
"Rv0101" 0.368502716085534 0.638057892132679 0.275043129003751 -0.227761880658714 -0.260616487314858 0.0758829133459931 -0.8614879937082 -0.264419187183505 0.0167786541166093 3.48002531177027e-05 0.0771584536309519 0.148367059217935 0.0929809200604561 0.642838880336273 1.85813117386942e-08 0.0911678247026608
"Rv0102" -1.10897429197826 -0.897647394830362 -0.801509538779893 -0.833490855716926 -1.0210546361472 -1.63920477725372 -1.32273107091809 -0.714923228661925 6.91628151809079e-19 1.64074970196015e-11 3.48595880732906e-10 5.77256248505293e-11 4.41773367712914e-16 3.2268317089692e-30 5.8935755723061e-25 2.02304153296474e-08
"Rv0103c" 0.0991470542405151 -0.263754785869596 -0.354407876272779 -0.120893884735605 -0.185629772639364 -1.02386729544257 -0.953114623367536 -0.157315863371757 0.291466981120049 0.0102726178562373 0.000173941161358241 0.225370003122824 0.0532109398964116 6.60313158623411e-19 6.32419277528968e-24 0.111373417560137
"Rv0104" 0.649735748591022 0.296555606470346 1.34587806397916 1.34776090226124 0.46587255020325 0.314128157401211 1.2785840228884 1.25465047970042 1.14136183687239e-07 0.0498162662940283 2.83908840567531e-27 1.16674601342169e-26 0.000280691809706773 0.0492726066521476 6.27489199079779e-25 1.73773012357452e-23
"Rv0106" 2.01722570362192 0.116316843180422 0.263014763495962 0.48971001922409 2.65424850372143 -0.551319462180761 -1.14727387486904 0.417250520134376 4.77022048276983e-08 0.779771981105301 0.500414725924578 0.197526954591301 6.33889062031431e-12 0.199118837886569 0.0036583146199326 0.275572837838828
"Rv0107c" 0.356804899886033 -0.383769859179895 -0.242905045848576 0.273367022750301 0.443611350487532 -0.425922032401544 0.0412144911354609 0.508489561370291 0.020320940542148 0.0151289987831649 0.11810195521934 0.0791009783213477 0.00387224695591422 0.00730193467393565 0.7982423335703 0.000894929851697711
"Rv0108c" 2.12630238722975 1.03048738420661 1.20799894331821 2.67352020902222 2.37807385644748 0.997444677518341 1.41806819224784 2.80457006395325 1.02431130394764e-37 9.08780202139289e-10 2.69583073358772e-13 1.2557302449203e-58 3.71016181370636e-46 4.97959684235078e-09 8.62491671477739e-18 3.57243356325453e-64
"Rv0109" -0.942230961739781 -0.335185217829284 -0.230924300375934 -0.319285854565793 -1.09845130654755 -0.662402450360673 -0.527048419757885 -0.782634584247139 3.14372779946109e-06 0.178672101583129 0.286425020604546 0.159293357507744 2.21603115177147e-07 0.0224638949539982 0.0155466327431014 0.00041061437115174
"Rv0110" -0.989308111803915 -1.43245784658369 -0.931262535946766 -0.899172060165952 -1.36449845064368 -2.01403372676391 -1.73115012009417 -1.01079122203143 2.75657522853098e-16 9.46864536244559e-15 1.62662426074941e-12 1.45393611251824e-11 3.17154983421692e-25 7.38566994459673e-17 7.02937280034151e-33 3.71309608421086e-14
"Rv0111" -0.540523644374145 -2.08426021719369 -2.27542205481063 -0.264910673798806 -1.69518696609368 -2.13078718155389 -2.5399654601954 -0.343675841193328 8.96141942229459e-07 1.12172483960598e-35 1.0580217801287e-79 0.0247841110266378 2.66313291734626e-44 2.13961188192088e-28 1.65306064311854e-91 0.0036427891273419
"Rv0112" -0.091889863607694 1.01384361675839 -1.11884377141491 0.44526752019528 0.127565901439568 1.8661232323974 -0.0668129220047059 0.51448218464936 0.632293749621298 1.36408684434977e-07 3.67832938681453e-09 0.0196480822616925 0.515005501384458 1.21250810060466e-22 0.733173227732983 0.00663468074999343
"Rv0113" 0.540765211764749 0.183357174211017 -1.38995015454255 0.652927842253651 0.573562757476823 0.827256811155278 -0.673252531677678 0.67557503463441 0.00277058618018439 0.374622501053741 1.02068173494413e-13 0.000359376680956687 0.00210327972035357 3.12578305360772e-05 0.000237300838058176 0.000214655479011952
"Rv0114" -0.336052908131086 -0.0851815047007792 -1.64430556064517 0.0686456478856882 -0.420256905646794 0.561392549674365 -0.801815529601382 -0.117501402295412 0.0933805561095243 0.732587212026413 1.02294624872844e-14 0.749435903234879 0.0443944822100799 0.0140263807540367 6.67931628186534e-05 0.578593217677196
"Rv0115" -0.0732401698204778 -0.263322013495991 -1.27024863637739 -0.0939736324023312 0.88828091218292 0.955060927991606 -0.625984940424823 -0.0994919457745615 0.739476487724836 0.28182729542866 5.8413581228581e-09 0.686067301406294 3.07371669688006e-05 2.59149461715589e-05 0.00392566291541967 0.666072410006899
"Rv0115a" 4.10187401823144 2.31819141452322 1.96257449504519 3.97289071074594 4.37896988116694 4.11385886367595 2.11698472779416 3.8804356391292 2.76142299341488e-53 1.19152031367809e-16 2.62388514122967e-15 2.14013815949097e-51 1.9614562181441e-62 2.08393862669376e-54 1.68948278549466e-17 2.44765145550488e-50
"Rv0116c" 2.43752321267579 3.82031878621732 3.88305251535509 2.53384686493761 3.35741145633938 3.67524994378194 3.11044312165133 2.5506637717385 1.85344742368349e-42 1.22097992436146e-99 1.04027571986118e-104 3.44704329912957e-45 5.58724762852999e-78 9.65730246492356e-92 9.59130590809009e-68 1.57167875623136e-45
"Rv0117" -0.247062648676194 0.176051368088965 -0.279597811272106 1.41301081739023 0.55475910423436 0.755993333475836 -0.544424934900941 1.65745457510545 0.230277565048001 0.451582185434768 0.198447468444878 4.58884558891391e-12 0.00709937573744695 0.00100648863994998 0.0108330919778474 4.76557173818972e-16
"Rv0118c" 0.558677663060611 -1.4910741685102 -0.907664693011615 -0.683731634829101 1.24539406475178 -1.0434826726161 -1.12313562081529 -0.325590153455009 0.000913837304771257 4.83137386859216e-14 1.68944274996305e-07 8.01926163734487e-05 9.91444337500769e-14 1.31707542982303e-07 1.29024857284353e-10 0.0624710307757187
"Rv0119" 0.949512943889088 -0.973527021475873 -0.873491529334741 1.56907535787773 1.20787149881632 -0.919771305826819 -1.31875810105063 1.91344362917922 9.31604356106027e-12 2.17430571351902e-07 1.20537407282623e-09 2.06337425976464e-29 1.87594398040786e-17 1.08078219053764e-05 7.63094780919579e-19 3.79249851998552e-43
"Rv0120c" 0.334457648325588 0.344952288528848 0.580319316732861 2.1483734055184 0.924712158610725 -0.0656133167765832 0.309308447834412 2.42082072803011 0.00622265223664531 0.008539268765546 2.07586901024323e-06 1.14766187197722e-72 1.48205360503053e-14 0.652173378910194 0.0124926257814962 7.80848933997044e-92
"Rv0121c" -0.174212887489039 -0.203519620215179 1.42956635081676 0.254615353325968 -0.00591140673025284 0.478215905798802 1.19366918143267 0.0914980738495218 0.259233967109544 0.377947409430396 3.34540175493697e-21 0.138475931704017 0.973319947934323 0.0267687223481383 1.23995348387041e-14 0.613960758798191
"Rv0122" 1.68223949386198 2.12499086790602 1.59266570688228 1.2017152068835 2.92017736537383 3.35108858913082 1.61886377892672 0.753754864249667 4.59342452652152e-11 1.04061326605893e-12 1.80654866148636e-10 9.07151875622026e-06 1.27246101120262e-28 2.35944867706657e-30 4.83971630398636e-10 0.00910521188310197
"Rv0123" 1.93944955425532 2.10090177007818 0.693335336269236 0.227349993469718 2.8629512971032 2.5786658199575 0.150643303069914 0.373604023633057 2.51407974263276e-17 4.42717344603619e-19 0.00194319108879881 0.350973199870226 9.6051125576739e-36 1.46579816421092e-26 0.524024052146873 0.11717867708856
"Rv0124" 0.279609673881658 0.842436428935791 0.375659817192483 -0.170684802221239 0.130300282708479 1.01870531338213 -0.0341404027260472 -0.735133976333082 0.368255056638422 0.0150675341963044 0.237437346230343 0.617261925872268 0.698709468733582 0.0069852880038179 0.92202997152016 0.0300348376549543
"Rv0125" 0.509380526629186 0.243698009184352 -0.1737502092359 0.222863030086003 0.848174075957193 0.574926396617557 0.578844292564617 0.285394923440304 1.05560871185143e-07 0.0185837578693288 0.0756091406877227 0.0247644427004248 6.04586690327599e-19 2.69905827126811e-08 1.18084416817115e-09 0.00372207129802982
"Rv0126" -0.149022575338122 -0.321012997387323 -0.0189031256595914 0.000767626861370992 0.060465245322006 -0.362267396537264 0.252275091373716 0.0768883021970437 0.133806643234492 0.00387902373691133 0.857242817446715 0.994990056347995 0.543578207187261 0.00172054319065854 0.0116304457336245 0.468000341720588
"Rv0127" -0.0691567497950498 0.178517476213814 -0.215911720154104 0.00797794982734862 0.0607783367381564 -0.101667335643557 -0.176052405799923 0.115994771902398 0.491997483944503 0.115455380950064 0.0377103064887606 0.942707931827956 0.553321114586156 0.409503498713895 0.0890287428768298 0.278544645697075
"Rv0128" 1.16494851951374 0.0794581482200793 -0.622763683212485 2.90921074619541 0.88303067312042 0.104160359267839 -0.605976132322284 2.76594809682136 1.60789420158311e-07 0.766736400376488 0.00674631166886759 2.09176294213163e-38 0.000107702676443128 0.699895692541529 0.00863867929380845 1.06949903505582e-34
"Rv0129c" -0.209914104090164 -1.28938275849625 -2.81388281022109 1.33330502578333 -0.370279856344179 -1.27247119509557 -3.45490054754202 1.24869181067696 0.257147961050745 4.27143200678329e-12 5.98788151303794e-53 1.94107165873841e-13 0.0460314970463586 1.85533286592292e-11 2.78482010615853e-77 6.09022798427575e-12
"Rv0130" 0.604994682443712 -0.654425787167477 -0.305687050017275 0.707957607399067 0.755683852150116 -0.287717762400358 -0.22584463571804 1.09725771695753 0.00212453089102695 0.0197756233648723 0.130247449212832 0.00114864915382328 0.000237411170899075 0.337612814962685 0.26422644267184 2.27286894946301e-07
"Rv0131c" 1.01907408313914 0.302430290758271 0.877392789705573 1.47093068905872 1.91911003125286 1.33671042876244 1.08841181597011 1.63475534146165 7.42927109998354e-17 0.0438689317287536 2.80934737972211e-13 5.27395107155532e-32 2.02866231287712e-55 4.39494403102937e-22 1.18248126328715e-19 2.38241730983443e-39
"Rv0132c" 0.841910229113138 0.296290025546184 1.48178149840616 1.26936127502055 1.83251561136785 2.29305546531284 1.63965191904316 1.26560709466324 7.10039805913481e-07 0.165467085791924 6.91547402559544e-19 3.6231938565161e-13 2.21568625753174e-27 1.13762717556675e-35 1.17031367275805e-22 6.42547223714719e-13
"Rv0133" -1.83120814061563 -1.94956913353223 -1.76188988822272 -1.62696694626375 -1.35417431941452 -1.42157978190048 0.323139617962271 -1.79036460625689 6.98433472794217e-47 1.174555344529e-29 2.08479415881978e-38 3.6551809173028e-33 6.87406565666992e-26 1.71684161977921e-16 0.0126840970836392 8.8055168253071e-40
"Rv0134" -0.819399677357265 0.418343822564555 0.772005166380805 -1.34875658086095 -0.591917022467509 0.649744069040403 0.872346203997307 -1.43720602904569 2.15322566924755e-25 2.29503928270656e-06 2.69488577693172e-22 4.11011379784243e-53 1.41136119118136e-13 3.74900556248463e-13 2.18604847693812e-28 1.45812078709369e-60
"Rv0135c" 0.768807372748425 2.19436231842743 2.84033570399409 0.841188262760094 1.69995454641536 3.19053321822052 2.94772496004045 0.953828736779861 3.49189987063428e-13 5.51616425040403e-93 5.15878714158916e-167 3.02501643754978e-15 2.79863621283553e-59 6.90272758818042e-200 3.10861869528494e-180 3.64578912301022e-19
"Rv0136" 0.533012252771154 2.75514596364283 3.18308125625476 2.32637827859135 2.27119767351955 3.88778396726983 3.49652321610962 2.83926444417125 2.13982535374884e-05 4.14406000119403e-110 1.16064340337208e-159 1.32380358003648e-82 3.33942894809481e-78 2.76498528019124e-224 3.90945926944117e-194 9.88477838184862e-123
"Rv0137c" 1.27415710900924 1.42472096125341 2.08988641144574 2.48406387176293 1.70471950440499 2.0654966568921 2.49984000868881 2.5996420780065 2.83681811714111e-21 6.54423278265448e-23 4.74172374539834e-54 1.43552283877671e-75 1.35405565601572e-36 6.40990934550681e-47 1.6717194274514e-77 8.19391909002464e-82
"Rv0138" -0.547570480107783 0.235461468471791 0.482059767131595 -0.640257679422846 -0.633270116078139 0.330449080832359 0.556513475343538 -0.52361376302504 5.33627054436348e-06 0.151440929927507 0.000148751423712831 1.17846247064147e-06 7.92083864202649e-07 0.0609191594968113 1.02375891413555e-05 6.37865020912846e-05
"Rv0139" -0.913595668011628 -1.36634398423455 -1.28995315640414 -1.16881089413106 -1.27433622804968 -1.43045333156333 -1.13305624908238 -1.14619864077193 2.68794758628629e-19 5.62865831077279e-25 3.39252186998121e-32 1.68557654094565e-27 7.04348439387706e-33 2.24065461808081e-22 7.08067212977651e-26 1.45927901419292e-26
"Rv0140" 1.17921495075553 0.634534399563931 1.13076050498763 -0.0220218252869588 1.27344588313052 1.88937957140732 0.865648947064007 0.159430291493506 1.676439943421e-18 0.000124373279647427 2.66882672322906e-16 0.889354608104432 4.2983142048211e-21 1.8269984897937e-35 9.04137330057596e-10 0.295763866461258
"Rv0141c" 1.22006939613894 1.17738311159254 2.1873279711006 0.581205120801414 1.67667671057875 1.97144170510469 1.60197108733796 0.647144936295074 3.76114665548889e-14 2.88623186874683e-10 8.7607359498303e-41 0.000887835784728538 3.27802366484712e-25 5.7182120105476e-28 9.79117849606213e-22 0.000211389336962189
