"Iron_effect_in_EXP_G_D.log2FoldChange_shrunken" "Iron_effect_in_EXP_G.log2FoldChange_shrunken" "Iron_effect_in_EXP_G_L.log2FoldChange_shrunken" "Iron_effect_in_EXP_L.log2FoldChange_shrunken" "Iron_effect_in_STAT_G_D.log2FoldChange_shrunken" "Iron_effect_in_STAT_G.log2FoldChange_shrunken" "Iron_effect_in_STAT_G_L.log2FoldChange_shrunken" "Iron_effect_in_STAT_L.log2FoldChange_shrunken" "Phase_effects_with_Fe_G_D.log2FoldChange_shrunken" "Phase_effects_with_Fe_G.log2FoldChange_shrunken" "Phase_effects_with_Fe_G_L.log2FoldChange_shrunken" "Phase_effects_with_Fe_L.log2FoldChange_shrunken" "Phase_effects_without_Fe_G_D.log2FoldChange_shrunken" "Phase_effects_without_Fe_G.log2FoldChange_shrunken" "Phase_effects_without_Fe_G_L.log2FoldChange_shrunken" "Phase_effects_without_Fe_L.log2FoldChange_shrunken" "Effect_of_Fe_in_response_to_Growth_arrest_G_D.log2FoldChange_shrunken" "Effect_of_Fe_in_response_to_Growth_arrest_G.log2FoldChange_shrunken" "Effect_of_Fe_in_response_to_Growth_arrest_G_L.log2FoldChange_shrunken" "Effect_of_Fe_in_response_to_Growth_arrest_L.log2FoldChange_shrunken"
"Rv1690" 0.000258049225938594 8.16650141650039e-05 -1.77753520126146e-05 -6.92601680084626e-05 0.356175869002769 -0.00256621408430036 0.147049638593146 0.0124577621419703 -0.019207704925231 0.224609016439498 -0.0352308058088536 2.71752384676146 0.201559981870711 0.174403348160012 0.137290786299106 2.88033650853567 0.161365132808163 -0.0347596894778756 0.143379672436657 0.0024151551066399
"Rv1691" -1.47373125404947e-05 -1.34700131237371e-05 -0.000561796097959892 0.000108913739799101 -0.264294074883618 0.0151115156054948 -0.129541224089925 0.0210229532126023 -0.777148495578653 -0.543014341693607 -1.02494147200486 0.953099930553744 -1.10601275232103 -0.512207194028565 -0.947021818272215 1.14007632004514 -0.209688656248061 0.019069869151533 0.0648308146471976 0.00303377572365901
"Rv1692" -4.24212169604457e-05 -0.000414978015738513 -0.000382400420603789 -0.00104091579243174 -0.385564309543381 -0.759901555158532 -0.576692528692737 -0.00875588938837478 -0.752896377758364 -0.649391654376062 -1.27175440195375 -0.591727579177623 -1.19230393199909 -1.31066638823866 -1.73663031292173 -0.487239673718982 -0.285391893208155 -0.458971363166466 -0.349198101195685 0.00155491894275668
"Rv1693" 0.000344675738694417 -0.000142494607626712 -0.000429270665821982 0.00170539718491202 -0.214074586253825 0.00424928671293787 -0.25100756087604 0.0533048062970682 -0.18317312766796 -0.380367641597159 -0.137032623679332 -0.316722419255202 -0.877332783389086 -0.269353621122386 -0.240878068135628 -0.113307276002544 -0.429751447130507 0.057973256143022 -0.0727465930473451 0.00347460915293036
"Rv1694" 3.33068415931011e-05 0.000227179535247851 -0.000211206870357139 0.00754355072138688 -0.291460906657033 0.00443265270666455 -0.136721483289133 0.0173496371855445 -1.38731047279099 -1.24349904148376 -0.966447594886847 -1.12118624069953 -1.73898133624386 -1.34186462506039 -1.01671832586123 -1.26958602013471 -0.273395573508488 -0.0652767261958438 -0.0400917633502411 -0.00227146193763376
"Rv1695" 0.000181225315849686 -0.000311890938237103 8.71910420238705e-05 0.000107351151349313 -0.409620479766585 -0.743800221783973 -0.831666517319631 0.00561404371428744 -1.08602107487434 -1.53080533884216 -1.05392740073221 -0.285240942845997 -1.60704569629756 -2.25118896552044 -1.96670446635631 -0.254421178349275 -0.43402510419795 -0.605726771578013 -0.837269412646772 0.000380152215136289
"Rv1696" 0.000126223656561483 -0.000156661094026246 -2.38821883900122e-05 -0.000152093009314917 -0.312225726729712 -0.462376563662059 -0.819981468492417 -0.0022415532048024 -1.9334439301134 -1.80777569128353 -1.60328140086783 -1.74305299216128 -2.35722133280473 -2.27723647846606 -2.46289308674043 -1.72425745934329 -0.328461378818787 -0.363592829935651 -0.763994617876513 0.000254906144354794
"Rv1697" 1.81795700220922e-06 -1.90695075223355e-05 0.000105810700167127 -0.000217146372899626 -1.27693697833142 -0.288578859133779 -1.42449993197696 -0.0709518004507484 -0.783119913837919 -2.32705754820696 -3.47737135800354 -0.36565676579429 -2.14683918408645 -2.674125987289 -5.08072792356458 -0.686230742209913 -1.16245591096186 -0.231348038148524 -1.4163219706951 -0.00751718729255706
"Rv1698" 9.07281997032696e-05 0.000117090742132479 5.81444049838771e-05 -0.000325123389585431 -1.283759913151 -0.018858470582245 -1.57888516610877 -0.28439143526722 -0.878686453855884 -2.22924307757896 -3.19007529869396 -0.319461484109449 -2.23129483708313 -2.30005568886911 -4.85226423796302 -0.649742808969072 -1.28296682107152 -0.0491255827184124 -1.577756544848 -0.0175378506728047
"Rv1699" 1.13907999728478e-05 -6.95002974612442e-05 6.68005846783043e-05 -0.000215139072341184 -0.420609982603843 -0.706192523813574 -0.727962107256882 -0.0753280261800413 0.337520180158045 0.421428798395178 -0.549443295066273 0.989386467932613 -0.132413379909068 -0.287512840127273 -1.36727054289086 0.73817870058233 -0.373291793556493 -0.617876084152602 -0.716087941234229 -0.00553834675943924
"Rv1700" 0.000280859746590174 -2.32049697229124e-06 9.40411412825177e-05 6.69333218274761e-05 -0.611001020912586 -1.02813887273427 -1.03079670877037 -0.152580022776232 -0.429522308422094 -0.757878903841229 -1.35895601241005 0.344659882328757 -1.24501258184885 -1.89601883279474 -2.50314957096916 -0.0635702570910015 -0.683000418278952 -0.969043325361453 -1.03436711039184 -0.0267304141600333
"Rv1701" 0.000114889499709661 0.000129967057714171 -0.000123552809381641 0.000150770982429271 -0.616455972967403 -1.1206545536032 -1.04056086029307 -0.097894356447991 -0.640264355638548 -1.07618211486966 -1.75765705721663 -0.396628987085481 -1.41355840163682 -2.39261171296503 -2.79794472574911 -0.823118272794903 -0.608749557901885 -1.12363627907928 -0.903115734733339 -0.0222691802204522
"Rv1702c" 8.20312386193032e-06 -3.70258192644509e-06 8.54491432555969e-05 0.000941456833400762 -0.166606868802977 -0.260238284371663 -0.469654701387661 -0.0307522041130974 -1.96352367495235 -1.60632078552536 -0.753910142791288 -0.973138973836174 -2.16233618600549 -1.93377969170074 -1.30619214663844 -1.36667474018042 -0.152369747405884 -0.233934671715425 -0.482061069901802 -0.0239811461849493
"Rv1703c" -0.000173630766601521 6.35075283594648e-05 1.99229567618567e-05 0.00193339855944489 -0.234814195582915 0.0778777972314593 0.023057026022889 0.00571975852242733 1.15475806350517 -0.620599408522258 0.231945730329367 1.01477210203801 1.00110893410446 -0.56479121179101 0.246334263146387 0.834710309374987 -0.122789359718118 0.041319577734272 0.0110808375633858 -0.00306046525135318
"Rv1704c" 7.91110442542939e-05 -0.000314295298033611 -5.3577440660673e-05 -0.000140531617281011 -0.284939604192838 -0.0544709322568428 -0.215351261366145 0.00732395683209908 -0.113396103461825 -1.6996056963701 -2.19156029700248 -0.492290894564035 -0.449640933106492 -1.67842203833789 -2.40455085950133 -0.377895746944868 -0.284322481286843 0.0179910210186582 -0.187518168329496 0.00165332341144075
"Rv1705c" 0.000107637375418481 0.000104746518352795 -0.000271820078117827 -0.000222421367394737 0.198880018466465 1.06400943012888 0.260430676835169 -0.0226672261866115 0.202448748396535 0.812366246979495 0.652194206797561 0.136258466562509 0.38157167554455 1.91877051114335 1.05419438283959 0.00233579792131208 0.138407775600054 0.966193668113382 0.351390188048262 -0.00200880618567168
"Rv1706A" 0.000220517913843958 0.0172178558502731 0.00987941664512246 0.00225805997702856 2.04870577002938 2.19872365208199 0.578186591794384 0.00358840590985932 0.0916692163006524 2.70562232146931 2.55050840794368 0.5699052330716 1.94250330267385 4.36459542383353 2.66875240313592 0.319508123681073 1.7479940612077 1.38393565047017 0.0719525535604841 -0.00462415369328133
"Rv1706c" 0.000155481147943545 0.000304370747335027 -6.51844486263465e-05 0.00326234890029942 0.254844578735495 2.27988487367249 0.639080671304529 -0.0595525871281894 0.57102209372438 1.62974026785697 1.23943916577752 0.326197353555231 0.760860790038908 3.7960284080861 1.97681505299377 -0.342763309677398 0.134523637800557 2.07184336849866 0.62656152834161 -0.138135410828427
"Rv1707" -4.60683746241378e-05 0.000125107732769659 -0.000129369893519093 -3.04424881675548e-05 0.349880665965154 0.321902031324428 0.223811857644581 0.0266089207684753 1.61655689973563 1.26269532410749 0.5391127179115 2.32432371721848 2.04994145481982 1.56239155436133 0.858362133532379 2.5428274605137 0.327738958829842 0.227148583130439 0.269178077829597 0.00402510756255496
"Rv1708" 2.16138586860219e-05 -0.000110202525169863 6.30913414922631e-05 -0.000175783217131585 -0.782714827850302 -0.0700788720539338 -0.0502397402104197 -0.0130776089364045 -0.169348684836839 -1.4256279196757 -1.36848947007104 -0.861340056113766 -1.02611705908501 -1.46618725130185 -1.46117202694643 -0.937764292204413 -0.727853182917301 -0.0251647073816568 -0.0756627187435623 -0.00100857678456714
"Rv1709" 0.00024455779816912 -0.000102013361736766 0.000233581263565591 -0.000203203668680081 -1.15944120724745 -0.565685124423365 -0.069625417776257 -0.143815138024154 -0.791814536459521 -1.82948863086634 -1.64833696196168 -1.17330890335978 -2.11508779145845 -2.44255372334569 -1.84012231511545 -1.49797426698347 -1.23162783128751 -0.489555452259197 -0.160198103103231 -0.0116228674606239
"Rv1710" 3.20792387691375e-05 -4.58504519907361e-05 0.000230606081256738 -6.13968290450113e-05 -0.580905736992631 -0.0807892457298884 0.36677887735597 0.00473530332325322 -0.956815027617999 -1.46469080513769 -1.11189385183926 -1.4128697604741 -1.59679223362816 -1.5491011803816 -0.820749942149412 -1.34078587854608 -0.548118997224397 -0.0595992430404983 0.262670675489355 0.000939761187842781
"Rv1711" 0.000599098775712208 -0.000186536805373519 0.000554037864390444 0.00034336945220994 -0.448255657909888 -0.526209664023199 -0.0179795676168558 -0.00457966722225425 -1.55168864096133 -1.99122843096078 -1.50226077062471 -1.45321233544127 -2.2061294444852 -2.54710218043195 -1.68109143085993 -1.58818157028046 -0.571768847790074 -0.456497535236557 -0.157412153903737 -0.00206720579300126
"Rv1712" 8.30676700159733e-05 -4.53534452999333e-05 7.48817276809324e-05 9.14729202375552e-05 -0.427604280448929 -0.243307682411745 -0.120012504306465 -0.0116854007122935 -2.23550778146683 -2.46128500089223 -2.26481433124448 -2.18775165347132 -2.93443214676226 -2.77499601253702 -2.48252259823059 -2.39501106863204 -0.415631978192493 -0.178105146273657 -0.141691595394961 -0.00321035201351602
"Rv1713" 8.28685292050432e-05 -8.22678527070586e-05 4.24784365348494e-05 0.000558128500663862 -0.476662344542058 -0.27454329379762 -0.165612465718288 -0.00376945419041927 -2.31736701661485 -2.98128728119285 -2.88630872062521 -2.17046542633155 -2.99480782464154 -3.28396823166349 -3.12133817696 -2.38244090677022 -0.457871645320548 -0.191697586746076 -0.170098034214771 -0.00345176207028709
"Rv1714" -1.17554634509482e-06 -6.35971175403563e-05 -6.0602197187975e-05 0.000452990754132091 -0.114436001069239 -0.120566849401058 -0.353772253080874 -0.0155883147614569 -3.21388304251486 -2.19390978967436 -2.63628391015584 -3.22778370771739 -3.40327273071146 -2.34714855915409 -3.08105575106628 -3.65588843253512 -0.0892666905397473 -0.0719577746276819 -0.27615919032009 -0.00862391649592168
"Rv1715" -1.08418987831683e-05 -0.000141183777092276 -7.49984354979889e-05 -0.000848073960013179 -0.244570416375928 -0.0950508912067215 -0.483443619388441 -0.0453471456614551 -3.3024149495065 -2.32192485373705 -2.17699329365998 -3.58711579257806 -3.68371167666594 -2.37007637550692 -2.77825950847023 -3.96352473227138 -0.182787768991796 -0.0196925223770882 -0.377226851495845 -0.00688432492784951
"Rv1716" 2.88415113183754e-05 -0.000104301217699619 6.63878330368562e-05 -0.00053152426711484 -0.119044045034262 -0.202757200302362 -0.248741226306223 -0.0117001890480505 -3.19958222040255 -2.81203360622638 -2.80479015667911 -3.34683184430306 -3.48871863954275 -3.09401295534591 -3.24100033243273 -3.43086638269095 -0.118262622728654 -0.119090552867575 -0.236017715727361 -0.00102006025421362
"Rv1717" 0.00011378058276111 -5.66937137286066e-05 8.96355119441229e-06 0.000873853709918702 -0.0130625482426179 -0.388766181528207 -0.448682457598171 -0.00384792104845067 -2.91814470070425 -1.86849574777364 -2.70916568571435 -3.69275686861869 -3.15700209845363 -2.65415533688351 -3.47637077490949 -4.06276579205045 -0.0978603135442004 -0.320332787480814 -0.401334159834133 -0.00571853041870388
"Rv1718" 8.96095648077342e-05 -8.69236113513497e-05 0.000131015055767964 -0.000382084024946339 -0.0522919707535855 0.0349928992367062 -0.342313726385778 0.00116677014387523 -2.76817791225281 -2.88669404881286 -2.64752525437608 -3.63213806460575 -3.0160094424754 -2.74801581868596 -3.22844650555063 -3.49242811594217 -0.115830136304799 0.067574626656538 -0.357372227548169 0.00219570167514461
"Rv1719" 0.000246075305344906 6.72397217624007e-06 4.64949069933536e-05 0.00735688760415758 0.110951293927937 0.155151237271762 0.00828899425156473 -0.0103807046132537 -2.19695124019181 -2.42577335054014 -2.15760752867714 -2.28669267819015 -2.31001143531549 -2.16864346757895 -2.19457377102005 -2.89731469461842 -0.0593446271281044 0.134983229198974 -0.0150803469716072 -0.0254162252356444
"Rv1720c" -0.00017119506926959 0.000138473757550785 -0.000581266210775185 -0.00011935977058075 0.516590736378448 0.0208291117465117 0.6653847518917 -0.0429217061076903 -0.541367673185738 0.652238936025379 -0.713336999385272 -0.705839054697085 0.263628979471599 0.576193760888504 0.330338071163784 -1.15295835910706 0.570407816293121 -0.041216898240025 0.816648070499345 -0.0120879674406973
"Rv1721c" 0.000327952642918657 0.000270242210271428 -0.000180280651145622 -0.000178158913593715 0.264033108089867 0.182615919797814 0.0481294009162491 -0.0116355701571687 0.546800559114256 1.18825449653291 0.511275272463189 0.154840175836574 0.438856302648267 1.28614426377602 0.698738578130654 0.00176185272412696 -0.0687504976470009 0.0392900295101589 0.121698708712516 -0.00247733295143699
"Rv1722" 0.000140863875125596 -0.000247042239042887 4.65983031408595e-05 -2.72583806200633e-05 0.125705519745517 -0.174853063902077 -0.0305664243459967 -0.0405803394421375 -0.395270009652417 -0.199756609146851 -0.660972681762663 -0.145479494697625 -0.302173733615455 -0.336283739155452 -0.71409745772305 -0.369381116691521 0.0797831395892144 -0.10174849959406 -0.0455181014807649 -0.005210553147344
"Rv1723" 8.79066343892122e-06 9.07857554295577e-05 2.38725389038806e-05 -5.19285729254176e-05 0.155053516904921 0.69799184430822 0.343604219027188 -0.0419338831690322 -0.295037516104229 -0.293666954028804 0.441790884893542 -0.333244747594863 -0.12342320135759 0.46376036858857 0.802801101619547 -0.608384203891607 0.132368423457128 0.610252947039293 0.307273045121326 -0.00643036090982732
"Rv1724c" -4.69815327408519e-07 -0.000140965150257654 0.00017211655447416 -0.000821402392740804 0.397463959058913 1.55943487365957 0.0424519912282306 -0.0226236438082344 0.579440078595874 0.0874138649667615 1.18390769138643 1.42000741150127 1.04882685910954 1.88697447476007 1.13332974944955 1.39059099502307 0.336622877568831 1.59468654852662 -0.0455308340528543 -0.000402816823252353
"Rv1725c" 0.000123744220594734 0.00129015352998486 -7.96709980441076e-05 0.00392780047066674 0.602839483895261 1.02001352762341 0.222136512415005 0.00637870402948599 0.779930248872717 1.15575828594137 2.34868728359327 1.20261058317197 1.37966169718737 1.98795133689032 2.62179781894637 1.02426101006097 0.517367160323181 0.725665646128173 0.242618007664161 -0.00325863737789324
"Rv1726" 0.000532493632094031 0.00124775386986171 -0.000381719442069642 0.00142489281526362 -0.0228838420967419 -0.278022301184358 -1.41178918293968 -0.00134814132562435 1.06674870061133 1.46144042892313 1.70250448998881 0.593097733510657 0.749898073579772 0.821652892537979 0.419871121246668 0.360535317710328 -0.25245502202435 -0.504776718403299 -1.20312970449738 -0.00457508487416575
"Rv1727" 0.000228127655690955 5.12091634047532e-05 -0.000112640252405593 -9.3911184448952e-05 -0.138814294536533 -0.0818762781833689 -0.148198144095037 -0.00223265530034775 0.153269074163811 -0.346039829453444 -0.77985095023998 -0.565717274499936 -0.220483361763955 -0.510832744826939 -0.8905094622789 -0.571587321401425 -0.257858389870573 -0.0915236248511191 -0.080214113395549 -7.89429177878879e-05
"Rv1728c" -0.000291476224295291 3.58386314394999e-06 -0.000149395044415433 3.07335307009097e-05 -0.427484705890032 -0.516518439720472 -0.195357578899396 0.00636979433541752 -0.028706166622366 -1.0780629008622 -0.99051886236305 -0.191398308723118 -0.399690302564381 -1.69494018319293 -1.14412791498875 -0.128854446942929 -0.314272785094931 -0.494448083022074 -0.134837958318009 0.000795371031239802
"Rv1729c" -0.000309787709144205 -5.57144263891115e-05 -0.000272293896727147 -0.000223867012323707 -0.442147558133125 -0.308251642523053 -0.587133005265983 0.0287970031262464 0.49698772198553 0.137647895560902 -0.52004339515659 0.995924835221871 0.116273951281621 -0.190574119859881 -1.04406814541809 1.22738584907548 -0.325672053692952 -0.271833713494954 -0.476606000650669 0.00649168098050207
"Rv1730c" 0.000315908354771698 0.000293705968124666 0.000227335643514283 2.28983933043338e-05 -0.410229035381252 -1.36250621332337 -1.34085933342882 -0.0118898766664293 -1.25386501076187 0.155667962299735 -0.57348929626523 -1.06353506761223 -1.80661611703782 -1.36384744005494 -2.03914124190135 -1.18732236789972 -0.469798620419221 -1.42663705471724 -1.40582457563692 -0.00180742627136924
"Rv1731" -0.000133540959388791 -5.53796875879368e-05 -7.62634451041309e-05 -8.97317642417187e-05 -0.0678472719702222 -0.553770690555197 0.0314724242488278 0.00562185145542439 -0.806958695212592 -0.110862611531987 -0.346134976425299 -0.4789639362165 -0.829459538863014 -0.69032711766277 -0.273805581783228 -0.38752381936148 -0.0147465162186146 -0.49926793465708 0.0630565363893445 0.00124139849148918
"Rv1732c" 2.18245005242071e-05 2.2561486791011e-05 -0.000293602840677812 -0.000546176724489383 -0.0719098956816834 -0.324441199675246 0.0139680582745134 -0.00916089829609543 0.76294494280982 1.32489183624877 0.549923058090239 0.382268239936776 0.673915830913329 0.955402388329681 0.712726737470004 0.420114896745052 -0.0723895315183996 -0.297729003960165 0.134534573158862 0.00048923183044713
"Rv1733c" -6.41026354806986e-05 0.000298258513984247 0.000140861855416163 0.000228195007435947 0.344732223199119 -0.109288824187085 0.315169101991675 0.00479318985196013 4.50266121412614 4.43810164496077 3.22622647502977 4.94223499955779 5.44476529558935 3.89253223588505 3.68588759446085 4.96139282852882 0.343976629193239 -0.221654468105895 0.18943455647562 0.000561915937998143
