"LogFC1" "LogFC2" "BH1" "BH2"
"Rv0392c" 0.533233923750058 0.425424285033052 1.94079050992796e-06 2.68529889821212e-06
"Rv0393" -0.92351043829761 -1.36389094819758 0.000367129948960413 1.59443965703813e-10
"Rv0394c" -1.12301752813469 -1.1524215670584 1.8342961493789e-07 8.50488995370799e-18
"Rv0396" -1.11077073808003 -0.676353222307273 0.0260501659078026 0.0166045381002139
"Rv0397A" 1.03780910749765 0.658948110685249 2.1165052448392e-09 8.16037902964181e-06
"Rv0398c" 1.48746410754632 0.572796918415749 5.35876867830997e-20 7.55994021766268e-05
"Rv0399c" -0.332593202325731 -0.52781109646588 0.0496041819458929 5.19229877923893e-05
"Rv0401" -1.50321240719693 -0.875964288872246 0.000162170893700896 1.39955268915834e-05
"Rv0402c" -1.91124381760146 -2.2722001859646 1.54292772360722e-30 7.48742922227564e-75
"Rv0403c" -1.37120652730614 -1.85496422765213 1.19501196446638e-05 5.12244217766267e-21
"Rv0404" -0.425910055114381 -1.37065258198823 0.00555074150959752 1.04406628055954e-22
"Rv0405" -2.51475837069559 -2.76058204413386 3.14714845616171e-85 7.30390364285764e-171
"Rv0406c" -0.50847324081657 -0.846099488480272 0.00535619551203486 5.22478395847076e-09
"Rv0408" -0.902840088466037 -0.745033154115422 7.60731111644255e-13 1.90314906526591e-12
"Rv0409" -1.23134881519572 -0.661538708799143 3.04081481227342e-21 8.72567832893579e-14
"Rv0410c" 0.86351499588809 2.09706033972718 4.02180676108538e-06 1.99801499451555e-30
"Rv0411c" 1.02781039194154 2.63287310155267 2.25857549196904e-06 1.3144937232855e-35
"Rv0412c" 1.0232070857749 3.34446922729086 7.24060986939393e-08 3.29007959783909e-72
"Rv0415" 1.44623102717352 1.76482283084661 1.64012217421575e-19 9.3408223595993e-35
